customer_id,customer_name,email,phone,address,area,pincode,registration_date,customer_segment,total_orders,avg_order_value,last_order_date,orders_in_data,total_spend,recency_days,tenure_days
92356639,Girish Lall,nihalmani@example.net,918704717716,"H.No. 722
Badal Street, Sangli-Miraj & Kupwad 073500",Udaipur,558949,2023-07-20,Inactive,10,261.81,2024-08-09 17:39:54,4.0,11966.82,87.0,473
46836361,Champak Nazareth,gabrielkapadia@example.org,912143681671,"66/47, Mitra Nagar
Tinsukia-056627",Bikaner,287396,2023-11-22,Premium,16,545.22,2024-10-06 06:32:32,2.0,4058.95,29.0,348
25770577,Janya Chhabra,sachdevabdul@example.net,919768264030,"546
Sampath Circle, Kurnool 566625",Jaipur,799444,2023-07-17,Regular,17,1095.13,2024-03-27 19:56:20,3.0,4014.2700000000004,222.0,476
59094034,Ekanta Dass,johalkala@example.net,918448088232,"H.No. 49
Khare Zila, Khammam-745540",Nangloi Jat,513907,2023-05-22,Regular,1,771.9,2024-07-20 08:44:16,4.0,9079.13,107.0,532
65543312,Logan Pillay,krish11@example.com,913496402599,"05, Buch Street, Faridabad 972146",Mumbai,706490,2024-07-28,New,4,1209.29,2023-08-07 07:47:35,1.0,1438.16,455.0,99
28205701,Vedika D’Alia,dhillonthomas@example.com,912668365905,"76/920
Reddy Ganj, Motihari-005549",Panvel,289627,2024-10-25,Inactive,10,1286.02,2024-07-29 18:08:33,2.0,2434.17,98.0,10
81346291,Yashasvi Acharya,ramaswamyedhitha@example.org,916964239005,"209
Ravi Ganj
Sambhal 050363",Nizamabad,656769,2023-08-07,Premium,11,490.48,2024-03-01 14:00:21,2.0,1779.77,248.0,455
79764458,Bhavani Kant,mekhala15@example.org,915988293261,"83, Murty Street, Mira-Bhayandar 564005",Etawah,466737,2023-12-21,New,3,501.25,2024-11-03 04:48:42,5.0,11461.75,1.0,319
42101831,Eshana Dutt,neelima02@example.net,912499219448,"84/796, Raju Nagar
Ballia-732796",Madhyamgram,546948,2023-09-16,Inactive,8,212.33,,0.0,0.0,,415
34657654,Vidhi Devi,zaid59@example.com,911799003085,"95, Srivastava Road, Rourkela 177189",Ramgarh,189096,2024-06-24,Inactive,18,1243.18,,0.0,0.0,,133
3730316,Ishanvi Shankar,daksha35@example.org,912906397510,"356
Mohan Nagar
Cuttack-228642",Berhampore,968515,2023-03-20,Regular,10,215.72,2024-10-13 13:52:50,3.0,3173.85,22.0,595
86479284,Harini Kadakia,jacobmadan@example.org,916786214335,"H.No. 43, Bhasin Marg, Nellore-336446",Davanagere,315863,2024-10-17,Premium,9,461.87,2023-12-24 07:32:20,2.0,2658.6,316.0,18
81174361,Shivansh Sawhney,kkhalsa@example.org,915425736706,"H.No. 92
Venkatesh Circle, Burhanpur-429078",Bhopal,487403,2024-07-16,Inactive,12,223.29,2024-08-31 08:12:32,1.0,2474.23,65.0,111
13251137,Ekalinga Vasa,kibesiddharth@example.net,911079854186,"926, Pradhan Ganj, Silchar-691207",Rampur,87377,2023-05-19,Premium,2,1633.07,2024-08-25 09:54:40,5.0,11343.79,71.0,535
53523251,Yashoda Chauhan,unnigoswami@example.net,916594954198,"64/682, Mannan Circle
Farrukhabad 476505",Ranchi,290313,2024-03-17,New,4,1871.94,,0.0,0.0,,232
84382654,Gaurangi Singh,vbumb@example.org,918310880668,"429, Goswami Chowk, Bhiwandi-975689",Pali,843683,2024-10-24,Inactive,3,540.83,,0.0,0.0,,11
22076522,Chaaya Andra,baniklila@example.org,916122081552,"11/294, Chander Zila, Ambarnath-944366",Hindupur,271246,2024-05-13,Regular,5,1670.28,2024-09-17 20:10:13,4.0,9534.15,48.0,175
26521850,Yatin Varma,shahadvika@example.com,910664125053,"29, Kothari Circle, Phusro-901162",Kishanganj,263131,2023-06-10,New,10,215.87,2024-08-28 21:17:15,2.0,1095.46,67.0,513
12277039,Manthan Trivedi,mparmer@example.org,916416122694,"83/51, Prakash Path
Parbhani 536736",Unnao,287796,2023-09-13,Regular,1,1422.63,2024-07-10 12:50:15,4.0,12860.59,117.0,418
39153585,Rishi Sur,modykaran@example.org,919970204248,"27/13, Prabhakar Ganj, Kishanganj 123587",Tirunelveli,325976,2024-03-03,Premium,9,1851.83,2024-07-28 05:46:17,3.0,4411.3,99.0,246
99231937,William Banerjee,bahadurjitsarin@example.net,917079072572,"86/296
Buch Marg
Satara 896641",Secunderabad,246460,2023-08-13,Regular,16,1757.01,2024-08-14 11:06:48,3.0,6129.04,82.0,449
49970560,Pallavi Rao,aryan83@example.net,912045584381,"11/37, Sahni Street, Madurai 667472",Guwahati,787564,2023-10-17,Regular,15,1587.05,2024-09-13 23:51:04,3.0,6762.54,51.0,384
68985290,Jack Memon,rmalhotra@example.net,914438976612,"51/961, Majumdar Zila
Jamshedpur-164148",Ujjain,770279,2023-12-11,Premium,17,1779.1,2024-03-21 16:06:32,2.0,3652.08,228.0,329
48000260,Dakshesh Jhaveri,kundaucchal@example.com,913975067956,"H.No. 772, Banerjee Zila, Imphal 073883",Bulandshahr,230718,2023-09-28,Inactive,18,592.51,,0.0,0.0,,403
2136830,Bhavya Goswami,saxenamadhavi@example.net,916953143954,"09/73
Bath Street
Parbhani-673476",Bidhannagar,598513,2023-09-19,New,4,485.78,2023-09-09 17:10:08,1.0,4369.13,422.0,412
44426129,Aahana Gopal,tdave@example.org,911329393852,"297
Kakar Zila
South Dumdum 826959",Vasai-Virar,945784,2023-09-23,Regular,10,591.55,,0.0,0.0,,408
57081965,Daksha Mutti,chaman40@example.org,917025021525,"168, Bala Circle
Vijayawada 590467",Patna,779376,2024-10-14,Regular,7,897.32,,0.0,0.0,,21
34156884,Rachita Lal,savantwarda@example.com,916220051464,"96/155
Srivastava Ganj, Farrukhabad 800537",Kolkata,769142,2023-06-02,Regular,14,877.65,2023-09-05 12:52:44,2.0,1794.35,426.0,521
27694927,Vedant Chandra,bhavikadara@example.org,910304045215,"H.No. 46
Oak Path, Dewas 419841",Nagpur,711139,2024-06-11,Premium,8,267.32,2023-11-15 18:55:20,1.0,1751.84,355.0,146
16230299,Urvi Koshy,mdatta@example.net,916378326641,"H.No. 010
Chandran Street
Mau 901345",Pune,858006,2024-08-22,Regular,4,1776.71,2023-10-25 22:24:54,1.0,626.19,375.0,74
99424244,Bhavini Mander,yashasvipalan@example.net,916324786919,"800
Subramanian Street
Dhule-015954",Mumbai,184817,2024-03-30,Premium,15,379.8,,0.0,0.0,,219
3893903,Bimala Sura,aradhanaganesh@example.net,919430583987,"H.No. 05, Balay Zila, Hazaribagh 973916",Bathinda,546301,2023-03-23,New,20,1922.71,2024-07-02 12:16:17,1.0,923.84,125.0,592
42989999,Ishwar Munshi,pganguly@example.org,919523281337,"643
Vaidya Circle
Kota-421541",Mahbubnagar,396934,2024-03-17,New,2,247.46,2024-10-15 05:22:12,3.0,9290.13,20.0,232
16617201,Ekaraj Bhandari,magarbanjeet@example.net,910754952959,"71/757
Sen Street
Kavali 743310",Hosur,790556,2024-01-20,New,8,355.17,2024-05-10 09:01:56,1.0,53.49,178.0,289
46615831,Wishi Chada,avi03@example.org,916374050977,"30/93, Chadha Road
Nizamabad-229304",Raurkela Industrial Township,947965,2024-05-28,Inactive,4,855.3,2024-02-12 20:15:18,3.0,9938.48,266.0,160
55286608,Ekaraj Shan,psankaran@example.net,915042339924,"06/50, Loke Nagar, Tadepalligudem 421448",Kozhikode,112691,2024-04-11,New,11,374.96,,0.0,0.0,,207
79789048,Saumya Bassi,falgunichaudhari@example.net,913549437973,"H.No. 25, Kumer Zila, Jalandhar-370188",Ozhukarai,401049,2023-11-04,Regular,17,771.05,2023-11-09 18:09:39,1.0,3759.65,361.0,366
92885616,Noah Dey,nakshraghavan@example.net,913954332213,"88, Nadkarni Nagar, Gaya 628811",Delhi,342749,2024-02-07,Inactive,13,285.81,,0.0,0.0,,271
8375298,Yahvi Vora,misrathomas@example.net,917327618091,"92
Mahajan Marg
Tadepalligudem-886941",Begusarai,665539,2023-06-16,Premium,5,443.91,2023-09-12 00:13:47,2.0,1112.44,419.0,507
75560116,Indali Sehgal,qthaker@example.com,915114008972,"49/97
Gole Zila, Rampur 083595",Karaikudi,425210,2024-10-04,Regular,3,708.22,,0.0,0.0,,31
81462774,Ishaan Sarkar,bdara@example.net,912543113443,"78
Chaudhuri Marg, Phusro 720202",Junagadh,513437,2024-03-13,Regular,12,1895.04,2024-01-23 06:37:09,1.0,972.69,286.0,236
89784343,Radhika Kaul,vidhimitra@example.net,911430159648,"24/53
Koshy Chowk, Bangalore-414625",Dibrugarh,451264,2024-04-02,Premium,11,673.6,2024-07-28 04:25:12,2.0,4857.52,99.0,216
38355752,Udyati Shenoy,ilad@example.net,917198043543,"882
Sharma Marg, Berhampore 371055",Panvel,848392,2023-10-31,Premium,20,336.21,,0.0,0.0,,370
39976965,Dayamai Sawhney,seshadrizilmil@example.com,910361940355,"980
Soni Circle, Chapra 478764",Pimpri-Chinchwad,858879,2024-05-03,Regular,13,714.17,2024-06-18 02:15:04,2.0,2278.81,139.0,185
33280073,Yuvraj Lad,saanvimandal@example.org,911655001265,"909
Krishnamurthy Circle
Nizamabad 447824",Tadepalligudem,102918,2023-07-01,Inactive,17,1537.47,2023-08-18 08:26:18,1.0,989.77,444.0,492
46594066,Ishaan Lad,vsengupta@example.net,911766149593,"52/94, Choudhury Street
Chittoor-870282",Giridih,731803,2024-07-15,Premium,7,519.46,,0.0,0.0,,112
90298394,Urvashi Oak,tacharya@example.com,916127998611,"82, Nagi Ganj
Kulti 065984",Bhilwara,744905,2023-04-22,Regular,1,1947.79,2024-10-14 15:16:37,3.0,3074.34,21.0,562
42465414,Ria Mallick,lajitatrivedi@example.com,919771037426,"56/146
Rege Nagar, Kamarhati-492065",Kadapa,486794,2024-01-26,Regular,17,1898.12,2024-07-21 02:22:15,2.0,2606.2799999999997,106.0,283
13850004,Umang Ramakrishnan,warda08@example.org,911629873465,"724, Shah, Kishanganj 847017",Kozhikode,23455,2023-12-15,Premium,15,1129.76,,0.0,0.0,,325
55060796,Lopa Barman,yashodhara48@example.net,910750969994,"827
Narula Street, Karnal-354449",Satara,268202,2024-07-02,New,5,1299.25,2024-04-05 09:50:05,3.0,7652.209999999999,213.0,125
25829710,Saumya Chhabra,gangaverma@example.com,916273990493,"H.No. 13
Sidhu Road, Gorakhpur-295747",Faridabad,289481,2024-01-21,New,4,1894.32,2024-09-01 08:11:47,4.0,7225.93,64.0,288
53782978,Laban Baria,mohinihari@example.net,913191651115,"H.No. 66, Kumer Street
Bongaigaon 699438",Junagadh,690652,2024-08-05,New,10,1390.84,2023-05-19 05:22:03,1.0,4111.84,535.0,91
76441843,Neelima Chander,znadkarni@example.org,910526681272,"H.No. 72, Raja Nagar, Anantapur 525150",Gulbarga,583506,2023-05-28,New,10,1437.54,2023-11-01 14:10:21,1.0,1813.08,369.0,526
4543215,Farhan Soni,binakala@example.com,910054329885,"84/481
Gupta Marg
Kolhapur-377160",Satna,339165,2023-10-21,Premium,6,526.7,2023-12-08 04:15:17,1.0,2653.37,332.0,380
86444757,Zaitra Walia,jason88@example.org,917107156292,"980, Boase Path
Shimoga 779674",Jabalpur,546325,2023-05-25,New,10,1212.75,2024-07-13 16:18:13,3.0,9885.380000000001,114.0,529
22161071,Arunima Deol,dhruvlala@example.org,913157281420,"H.No. 579
Bala Zila
Durgapur 493585",Jalna,571163,2023-06-30,New,7,1582.43,2023-09-07 07:49:52,1.0,2337.12,424.0,493
66310963,Farhan Khare,bavaatharv@example.com,910532753576,"95/373, Mohanty Marg, Visakhapatnam-528253",Dewas,874424,2023-05-27,Inactive,6,1289.52,2024-11-03 07:53:59,5.0,13237.19,1.0,527
57340963,Wridesh Kothari,eshana23@example.com,914241078794,"56, Mangal Chowk, Nagercoil-046733",Proddatur,479748,2024-02-29,Regular,2,230.19,2024-07-11 16:06:45,4.0,5399.1,116.0,249
49147776,Meghana Khanna,qkari@example.net,918223727918,"290
Prabhakar Road
Purnia-614564",Panvel,468561,2024-07-04,Inactive,5,1115.7,2024-08-23 05:00:22,3.0,3719.06,73.0,123
90743791,Vidhi Saxena,yasti64@example.net,919003391948,"H.No. 239, Kuruvilla Marg, Shivpuri 484426",Morbi,187890,2023-04-16,Inactive,5,1871.81,2024-01-03 04:02:09,1.0,4354.3,306.0,568
54222320,Edhitha Kakar,pillayomisha@example.org,917018280903,"H.No. 47, Singh Nagar
Nellore 891716",Pali,375546,2023-07-24,Regular,19,295.18,2023-06-22 02:54:54,2.0,4402.1,501.0,469
6184558,Gaurang Grewal,jpalan@example.net,913522405840,"51/040, Mittal Chowk
Salem-548267",Tezpur,80875,2023-06-06,Regular,1,1352.97,2023-04-12 09:38:01,1.0,3676.83,572.0,517
46989310,Atharv Sharaf,lallwarinder@example.net,915477306937,"385, Varghese Street, Moradabad 456513",Hindupur,8262,2024-10-03,Regular,17,577.75,2024-08-25 11:26:15,4.0,7205.179999999999,71.0,32
35420673,Anika Agrawal,ymukhopadhyay@example.com,913516247132,"H.No. 261
Chatterjee Ganj
Jalgaon-635598",Chennai,472044,2023-10-16,Premium,19,501.98,,0.0,0.0,,385
9450435,Sai Chaudhry,ravalbina@example.com,914134889578,"76/10
Guha Marg, Thiruvananthapuram-148407",Bellary,630243,2023-11-19,Regular,1,1567.76,2024-05-15 19:31:23,3.0,7220.76,173.0,351
34853377,William Dutta,ktandon@example.net,918007533944,"H.No. 165
Madan Zila, Ambarnath 801685",Nanded,986269,2023-06-04,Premium,8,732.53,2024-08-17 22:01:06,3.0,4021.03,78.0,519
91384030,Gaurika Sheth,guneet73@example.org,916966755401,"820
Doctor Ganj
Chennai 396453",Arrah,418798,2023-12-25,Premium,11,1621.1,2024-02-14 05:21:26,1.0,2292.56,264.0,315
84641682,Anthony Natt,devansh22@example.com,916158145605,"H.No. 18, Deshpande Marg
Sirsa 415949",Bhilai,103668,2024-09-23,Inactive,16,909.95,2024-09-16 09:26:48,2.0,4459.26,49.0,42
97259564,Watika Narayanan,soommen@example.com,914465932360,"H.No. 97, Sule Ganj
Moradabad 014721",Khammam,14378,2024-02-18,Premium,6,1047.69,2024-06-16 10:23:23,2.0,3300.74,141.0,260
88553721,Vritti Mangat,rchoudhary@example.com,915384110682,"H.No. 067
Bhat Marg, Tadipatri 600686",Kadapa,858622,2023-09-10,Regular,6,984.13,2024-10-15 13:06:15,3.0,5392.450000000001,20.0,421
59518795,Wazir Sandal,pmangal@example.org,912725276242,"95/826
Bal
Secunderabad 223476",Jodhpur,589920,2023-11-09,New,16,947.51,2024-08-01 00:28:18,3.0,4678.36,95.0,361
81533356,Gauri Lala,veer75@example.net,915615041337,"49
Radhakrishnan Street
Tenali-419488",Tiruppur,63954,2024-01-28,Premium,14,674.3,2024-01-06 15:27:13,3.0,7608.23,303.0,281
12469338,Lavanya Dani,fsathe@example.org,915012759595,"39/71, Talwar Nagar
Sonipat 594726",Coimbatore,728275,2024-01-30,Inactive,2,1896.89,2024-03-27 09:26:49,2.0,1757.75,222.0,279
60561655,Rohan Palla,imukherjee@example.org,913411162979,"498
Mohanty Path
Udupi-000701",Nashik,563888,2023-12-26,Regular,3,378.17,2024-01-01 15:51:24,2.0,6304.11,308.0,314
9105829,David Gopal,kdeol@example.org,913163739818,"80/23, Kashyap Chowk, Nanded-894272",Begusarai,450245,2023-07-14,Regular,11,1350.06,2023-11-24 08:47:35,2.0,5485.69,346.0,479
33034249,Lavanya Hari,aarini44@example.org,911138185119,"H.No. 62
Padmanabhan Road
Raebareli 131857",Bhind,684458,2024-10-19,Inactive,5,861.55,2023-09-28 14:29:27,2.0,6554.719999999999,403.0,16
69632084,Max Sandal,amrutakhosla@example.org,913886001970,"25, Master Ganj
Jorhat-231554",Etawah,59625,2024-04-07,Premium,17,1400.31,2024-08-27 10:06:15,2.0,4657.2699999999995,69.0,211
69516494,Veda Chad,nakulsani@example.org,915429086834,"63/911
Pandya Zila, Rohtak 316439",Kanpur,520506,2024-09-23,Regular,12,1291.92,2024-05-25 00:12:13,3.0,7099.84,163.0,42
87120918,Wyatt Basak,maanav92@example.com,910505377468,"08, Prabhu Path
Haldia 489368",Malda,526640,2024-04-12,Inactive,10,1017.63,,0.0,0.0,,206
25665997,Barkha Sodhi,esom@example.net,911225729546,"H.No. 810, Sarkar Chowk, Rajahmundry 931307",Muzaffarnagar,684302,2024-08-21,Regular,3,1188.16,2024-07-10 13:12:50,1.0,1306.86,117.0,75
48778633,Sarthak Chaudhari,jmore@example.net,911929560812,"H.No. 27
Keer Zila
Bettiah 229893",Pimpri-Chinchwad,519996,2023-12-13,New,14,609.63,2023-10-08 11:26:54,3.0,8076.2,393.0,327
89617089,Kamala Apte,warjasnayar@example.org,913898334323,"H.No. 63
Sarkar Circle
Orai 521594",Bidhannagar,710095,2024-04-20,New,9,541.33,2024-05-23 03:21:47,3.0,8399.92,165.0,198
61877649,Yuvraj Roy,fitanvarty@example.net,918160299632,"72, Mannan Circle, Durgapur-415078",Nagaon,251525,2023-10-25,Premium,12,1739.04,2024-07-21 18:13:06,3.0,7502.389999999999,106.0,376
46185579,Vidhi Pillai,ishanvi02@example.org,918236993791,"01/95, Mangat
Tinsukia 747651",Siliguri,88753,2024-08-18,Premium,3,1874.34,2024-10-13 12:41:47,4.0,7882.88,22.0,78
8734819,Balveer Verma,henry39@example.org,912461408251,"38/07
Chawla Marg, Farrukhabad 603507",Surendranagar Dudhrej,150558,2023-11-11,New,13,1466.9,,0.0,0.0,,359
46208150,Watika Bedi,lallawilliam@example.net,912333868900,"H.No. 513
Buch Chowk, Mau-355674",Meerut,266700,2024-02-05,New,3,1283.1,2024-06-18 20:01:36,4.0,7588.48,139.0,273
13189939,Ishanvi Raman,kalaoviya@example.net,916171620979,"38, Goyal Road
Ballia 891603",Bhopal,626288,2024-05-04,Inactive,17,1906.92,2024-10-16 08:29:07,4.0,11042.32,19.0,184
93318833,Jagat Sridhar,kashvi96@example.org,915679800880,"09/099, Oommen Zila
Mumbai 615873",Indore,920281,2024-01-10,New,19,490.94,2024-10-31 19:04:59,2.0,4519.360000000001,4.0,299
75640174,Advik Bhakta,yashodharaseshadri@example.org,915605923086,"60/893
Das Chowk, Adoni 157491",Akola,186830,2024-07-26,Premium,2,1380.54,2024-09-30 09:24:51,2.0,5191.6900000000005,35.0,101
69415494,Yashvi Iyer,hkurian@example.net,913715814052,"H.No. 952, Viswanathan Chowk
Ongole-121550",Rajkot,742368,2023-03-23,New,9,706.67,2024-03-15 16:47:34,2.0,4307.38,234.0,592
58505903,Harinakshi Sibal,borabarkha@example.org,919143791748,"H.No. 68
Kohli
Suryapet 129805",Kottayam,289118,2024-01-22,New,18,1079.81,2024-08-22 02:04:33,2.0,2073.37,74.0,287
90184276,Vasudha Brar,rachitraju@example.com,917784991232,"50, Murthy Nagar
Howrah-738443",Kurnool,264663,2024-02-12,Inactive,1,580.47,2023-08-31 12:25:40,3.0,8250.97,431.0,266
5226128,Wridesh Mander,samakshshere@example.org,911346830780,"02/758, Garg Zila, Tinsukia-257738",Bhimavaram,227013,2024-03-09,New,10,1049.1,2024-03-01 06:04:05,2.0,3694.79,248.0,240
99347871,Robert Kashyap,gnadkarni@example.net,915345369198,"37/115
Kade Nagar
Baranagar 427420",Muzaffarnagar,535677,2023-12-01,Regular,3,1535.03,,0.0,0.0,,339
57081917,Nidra Choudhary,htiwari@example.net,914316153012,"H.No. 578
Gaba Zila
Nagercoil-822965",Howrah,420892,2023-12-16,Inactive,6,1378.87,2024-11-01 03:43:48,5.0,12293.97,3.0,324
18791381,Avni Gera,haritagandhi@example.net,917897866204,"80/24
Singhal Path
Anantapur 636515",Jamalpur,585239,2024-03-02,Premium,1,1206.26,2024-10-21 07:09:25,4.0,11040.96,14.0,247
94979163,Warda Sarin,yloke@example.com,917700918124,"07/82
Brahmbhatt Zila, Tumkur-832067",Kanpur,98338,2024-05-14,New,7,1146.5,,0.0,0.0,,174
81822935,Dhruv Ganguly,balvansule@example.org,912529021155,"23/02
Mane
Bhind 848106",Nanded,425857,2023-08-19,Regular,18,1808.94,2024-08-21 19:41:28,5.0,12947.67,75.0,443
63310076,Chavvi Jani,dbhandari@example.com,917103735614,"067
Dalal Zila
Sambalpur-237974",Etawah,334921,2024-05-15,Regular,17,1123.43,2024-07-26 00:01:41,5.0,16014.38,101.0,173
80862136,Pallavi Seth,deshpandebalhaar@example.net,919189855174,"21/80, Shetty Path, Haldia-849255",Ambattur,924868,2024-03-31,Premium,16,393.28,2024-07-21 18:56:11,4.0,6790.79,106.0,218
64316806,Yadavi Bhagat,yahviparsa@example.org,917844043339,"036, Taneja Nagar, Sonipat-029200",Karnal,930174,2024-07-07,Regular,2,836.58,2024-08-27 16:53:31,3.0,2217.9,69.0,120
37183511,Neel Minhas,upma50@example.net,916989909809,"55
Rout Chowk
Bardhaman-834635",Gopalpur,231644,2024-07-29,New,13,1855.04,,0.0,0.0,,98
52085702,Irya Soni,kadereyansh@example.com,912219234142,"H.No. 05, Sachdev Circle
Munger-508158",Fatehpur,231895,2023-09-13,New,8,801.83,2024-10-24 05:41:04,4.0,12120.060000000001,11.0,418
16376189,Samaksh Srivastava,vsom@example.org,914908958231,"H.No. 417
Goel Road, Alappuzha-241112",Chapra,840977,2024-02-25,Premium,10,271.53,2023-06-06 14:27:45,1.0,1609.25,517.0,253
17132416,Diya Tak,timothy84@example.com,914665999776,"86, Swamy Marg, Agra 946002",Solapur,302449,2024-01-02,Regular,20,644.85,2023-07-19 05:19:43,2.0,6849.14,474.0,307
66440188,Ira Radhakrishnan,thomas14@example.org,914366052297,"610
Baral Path
Mahbubnagar-336583",Haldia,894414,2023-08-15,Premium,9,1976.52,2024-08-07 00:05:21,1.0,1019.38,89.0,447
10700664,Rehaan Tara,ishere@example.org,917307216422,"09/35, Kar
Jabalpur 573121",Raebareli,287997,2024-10-10,Regular,5,1535.01,2024-02-15 23:27:04,3.0,2978.8900000000003,262.0,25
12769552,Chameli Ranganathan,yutikaraja@example.org,911478349920,"32/73, Yadav Zila, Junagadh-515395",Ratlam,414930,2023-05-03,Regular,10,1316.09,2024-07-05 13:41:54,1.0,2169.15,122.0,551
89142848,Vasudha Jain,rameshzaitra@example.org,918906815887,"H.No. 190
Pandey Nagar, Bikaner-019291",Rajkot,286052,2024-01-01,New,11,1459.23,2023-05-31 20:34:28,1.0,2075.02,522.0,308
32006907,Mohammed Din,egandhi@example.com,914064496995,"H.No. 00
Contractor Street, Hindupur-954443",Guwahati,192156,2023-09-28,Regular,13,879.66,2024-10-08 20:15:00,1.0,2494.47,27.0,403
85072416,Brinda Sekhon,nayarnathan@example.org,916250194648,"75, Dhar
Durg-621338",Loni,973101,2024-01-03,New,20,467.12,2024-03-19 12:55:48,2.0,5138.66,230.0,306
23755474,Jhalak Rajagopal,rajugeetika@example.org,910332709486,"H.No. 888, Ranganathan Zila, Gulbarga 969531",Jodhpur,891412,2024-09-13,Premium,9,854.81,2023-05-01 02:15:15,1.0,479.64,553.0,52
26752630,Nakul Gade,samuel16@example.net,914583794714,"40/280, Balakrishnan Path, Bongaigaon 601425",Delhi,313960,2024-09-25,Inactive,5,1340.67,2023-12-16 14:27:59,3.0,4225.36,324.0,40
59353207,Aayush Oza,wmangat@example.org,914180828726,"H.No. 293
Divan Road
Berhampur 659733",Khammam,89328,2023-05-31,Inactive,2,1618.52,2024-08-06 13:41:46,2.0,1909.75,90.0,523
12090436,Tripti Yogi,sekhonjhalak@example.org,912933032532,"24/89, Gour, Chandigarh 624564",Asansol,684483,2023-03-19,Regular,18,1307.52,2024-09-28 21:24:26,1.0,834.86,36.0,596
97419742,Wishi Doshi,gauri61@example.com,919351162452,"290, Chad Street, Shahjahanpur-216192",Adoni,603224,2023-10-09,Inactive,7,1663.04,2023-12-18 06:15:35,2.0,8529.91,322.0,392
99772709,Xiti Jaggi,girishgour@example.net,915944903403,"39/76, Yogi Chowk, Jalna-806277",Tadepalligudem,798755,2023-09-03,Regular,11,1905.19,2024-10-03 20:46:07,3.0,5208.45,31.0,428
88667557,Gunbir Anand,avni95@example.net,914652807920,"H.No. 13, Sarma Path
Bhilwara 520495",Chennai,478377,2024-04-16,New,10,792.85,,0.0,0.0,,202
4394659,Xalak Goel,thakurmitali@example.org,915366984594,"69/41, Sen Nagar
Bhagalpur-361305",Pune,92392,2023-08-25,New,7,291.77,2024-05-05 09:52:12,2.0,5924.07,183.0,437
52757321,Hritik Narain,jagvi66@example.net,914710265125,"500
Raghavan Circle
Nellore 449924",Bulandshahr,262684,2024-04-26,New,11,1059.22,2024-09-23 17:51:26,4.0,10904.550000000001,42.0,192
19275474,Girik Hora,azadchoudhary@example.org,918111503883,"78/37
Gera Zila, Alappuzha-096565",Lucknow,916112,2024-10-22,New,14,698.12,2023-08-04 09:15:27,2.0,3714.62,458.0,13
55404382,Isaiah Issac,csahni@example.net,915616720604,"H.No. 428
Dewan Road, Hospet-604940",Guntakal,245224,2023-09-25,Premium,19,950.79,2024-11-01 16:44:12,2.0,2527.5099999999998,3.0,406
70084516,Ishaan Baria,gulatichaitaly@example.org,914576665844,"H.No. 765, Sangha, Pimpri-Chinchwad-976190",Pallavaram,932798,2024-03-10,New,11,486.51,2024-03-09 03:38:10,1.0,2662.16,240.0,239
29265216,Samuel Buch,ethankala@example.com,919408407178,"05
Wable Nagar, Varanasi-387829",Bidar,638496,2024-04-22,New,3,609.49,2023-08-20 19:02:24,1.0,878.07,442.0,196
16785724,Indali Majumdar,ozaomkaar@example.com,919072562154,"610
Thaker Zila
Bilaspur-483457",Vellore,61886,2023-08-06,Regular,16,1768.52,2023-12-22 22:14:29,3.0,7483.84,317.0,456
14272050,Rajata Misra,quincy04@example.net,912456749629,"59/380
Dewan Ganj
Malegaon-743475",Satna,120950,2023-11-26,New,7,662.99,2023-12-17 20:04:17,2.0,5672.35,323.0,344
95736310,Bishakha Vora,sinhasudiksha@example.com,914684203915,"H.No. 642
Dewan Circle, Bhiwani-554746",Morbi,759352,2024-01-08,Premium,11,1954.12,2023-03-27 06:15:38,1.0,3597.75,588.0,301
14079305,Jeevika Narain,rattiikshita@example.org,919580725986,"144
Gokhale Nagar, Bhalswa Jahangir Pur 956383",Warangal,702601,2024-09-08,Premium,17,567.1,,0.0,0.0,,57
71189232,Darsh Bedi,agastyabhatia@example.net,915487235286,"51/101, Sarna Nagar, Bettiah 417621",New Delhi,116341,2024-06-28,Inactive,14,1754.14,2024-05-01 07:47:34,2.0,5030.25,187.0,129
61486140,Jeremiah Chand,zdeep@example.com,914772271075,"38/80
Parikh
Jamshedpur 875730",Amritsar,569153,2023-12-15,Inactive,15,1967.78,,0.0,0.0,,325
76008165,Hemangini Mutti,maniomisha@example.com,917951857432,"45/266
Tara Marg, Silchar 957848",Katihar,262577,2024-02-07,Premium,6,1724.44,2023-07-08 00:21:18,1.0,1474.48,485.0,271
63060947,Kamala Bobal,canne@example.net,918262016820,"613, Saran Road, Alappuzha 680503",Hindupur,56676,2024-06-11,New,18,1884.15,2023-11-16 04:30:25,1.0,3069.98,354.0,146
25706121,Baghyawati Toor,thomas08@example.com,918493699952,"127
Korpal Street, Kakinada 138460",Srinagar,466303,2024-03-03,Premium,12,1453.68,2023-07-07 02:14:55,2.0,6652.389999999999,486.0,246
55803572,Champak Palla,gbail@example.net,917358285259,"58/271
Parmar Circle
Nagaon-635394",Rewa,391552,2023-03-27,Premium,17,1237.96,2024-01-13 02:34:24,1.0,2551.93,296.0,588
38133873,Rehaan Borde,janya13@example.net,919494890296,"93, Das Path
Haridwar 763529",Khammam,123704,2024-04-13,Premium,10,770.71,2024-07-05 01:32:45,2.0,1851.25,122.0,205
